date,FXAUDCAD,FXBRLCAD,FXCNYCAD,FXEURCAD,FXHKDCAD,FXINRCAD,FXIDRCAD,FXJPYCAD,FXMYRCAD,FXMXNCAD,FXNZDCAD,FXNOKCAD,FXPENCAD,FXRUBCAD,FXSARCAD,FXSGDCAD,FXZARCAD,FXKRWCAD,FXSEKCAD,FXCHFCAD,FXTWDCAD,FXTHBCAD,FXTRYCAD,FXGBPCAD,FXUSDCAD,FXVNDCAD
31/07/2019,0.9044,0.3487,0.191,1.4627,0.168,0.0191,0.000094,0.0121,0.3186,0.06914,0.8665,0.1496,0.3987,0.02072,0.3506,0.9601,0.09253,0.001111,0.137,1.3271,0.04228,0.04282,0.2371,1.6043,1.3148,0.000057
01/08/2019,0.9038,0.3449,0.1916,1.4621,0.1689,0.01914,0.000094,0.01223,0.3188,0.06883,0.8668,0.1488,0.3985,0.02066,0.3523,0.9618,0.09088,0.00111,0.1368,1.3308,0.04235,0.04283,0.2367,1.6034,1.3217,0.000057
02/08/2019,0.8984,0.341,0.1906,1.4686,0.169,0.01899,0.000093,0.0124,0.3181,0.06846,0.8637,0.1482,0.3954,0.0203,0.3525,0.9608,0.08986,0.001099,0.1371,1.3452,0.04203,0.04304,0.2376,1.6055,1.3225,0.000057
06/08/2019,0.8974,0.3344,0.1887,1.4832,0.1691,0.01868,0.000093,0.01245,0.3162,0.06759,0.8656,0.1488,0.3918,0.02031,0.3533,0.9598,0.08893,0.001092,0.1382,1.3561,0.04209,0.04313,0.2399,1.6119,1.3253,0.000057
07/08/2019,0.8995,0.3346,0.1887,1.4946,0.1699,0.01875,0.000094,0.01258,0.318,0.06773,0.8594,0.1487,0.3937,0.02033,0.3551,0.9632,0.08842,0.001095,0.1384,1.3691,0.04229,0.04324,0.2427,1.6185,1.3322,0.000057
08/08/2019,0.9022,0.3368,0.1882,1.4848,0.1691,0.01879,0.000093,0.0125,0.3168,0.06794,0.8586,0.1485,0.3921,0.02033,0.3534,0.9592,0.08806,0.001098,0.1383,1.3584,0.04236,0.0431,0.2427,1.6088,1.3257,0.000057
09/08/2019,0.899,0.3358,0.1872,1.4814,0.1686,0.01865,0.000093,0.01252,0.3159,0.06807,0.8564,0.149,0.3911,0.02021,0.3524,0.9554,0.0868,0.001089,0.1385,1.3593,0.04214,0.04296,0.2405,1.5955,1.3221,0.000057
12/08/2019,0.8937,0.3318,0.1875,1.4839,0.1687,0.01857,0.000093,0.01257,0.3163,0.06752,0.8538,0.1484,0.391,0.02019,0.3528,0.9544,0.0863,0.001085,0.1382,1.364,0.04209,0.0429,0.2381,1.5988,1.3234,0.000057
13/08/2019,0.8984,0.3336,0.1878,1.4808,0.1687,0.01853,0.000092,0.01245,0.3153,0.06798,0.8536,0.1489,0.3916,0.02032,0.3529,0.9561,0.08713,0.001092,0.1387,1.36,0.04238,0.04295,0.2371,1.5972,1.3236,0.000057
14/08/2019,0.898,0.3314,0.1895,1.4842,0.1696,0.01867,0.000093,0.01257,0.3178,0.06791,0.856,0.1485,0.3924,0.02021,0.3548,0.958,0.08661,0.001094,0.1384,1.3679,0.04239,0.04316,0.2376,1.6056,1.3311,0.000057
15/08/2019,0.9033,0.332,0.1894,1.4808,0.1699,0.01857,0.000093,0.01256,0.3177,0.06784,0.8586,0.1478,0.3927,0.02014,0.3552,0.9594,0.08727,0.001098,0.1382,1.365,0.04254,0.04322,0.2391,1.6145,1.3325,0.000057
16/08/2019,0.9011,0.3327,0.1887,1.4731,0.1694,0.01867,0.000093,0.0125,0.318,0.06783,0.8543,0.1476,0.3925,0.02001,0.3542,0.9589,0.08714,0.0011,0.1374,1.3566,0.04245,0.04297,0.2384,1.6146,1.3286,0.000057
19/08/2019,0.9006,0.3294,0.1886,1.4753,0.1695,0.01861,0.000093,0.01248,0.3184,0.06716,0.8532,0.1482,0.393,0.01988,0.3546,0.9596,0.08627,0.001098,0.1375,1.3559,0.04241,0.0431,0.2356,1.6133,1.3298,0.000057
20/08/2019,0.903,0.3296,0.1887,1.4777,0.1699,0.01861,0.000093,0.01253,0.3185,0.06741,0.8548,0.1481,0.3939,0.02,0.3552,0.9619,0.08677,0.001103,0.1373,1.3608,0.04249,0.0433,0.2326,1.6179,1.3323,0.000057
21/08/2019,0.9017,0.3298,0.188,1.4734,0.1693,0.01858,0.000093,0.01247,0.3178,0.06745,0.8511,0.1484,0.3931,0.02019,0.354,0.96,0.08737,0.001104,0.1379,1.3534,0.04236,0.04314,0.2322,1.6112,1.3278,0.000057
22/08/2019,0.8989,0.3278,0.1877,1.4734,0.1696,0.01848,0.000093,0.01249,0.3173,0.06729,0.8473,0.1481,0.3936,0.02024,0.3544,0.9593,0.08739,0.001098,0.1375,1.3513,0.0424,0.04317,0.2306,1.6274,1.3293,0.000057
23/08/2019,0.8986,0.3247,0.1877,1.4794,0.1697,0.01859,0.000094,0.01258,0.3176,0.067,0.8504,0.1483,0.3943,0.02017,0.3549,0.9595,0.08737,0.001096,0.138,1.3602,0.04238,0.04343,0.2309,1.6318,1.331,0.000057
26/08/2019,0.8996,0.3206,0.1857,1.4753,0.1693,0.01844,0.000093,0.01252,0.316,0.06673,0.8482,0.1477,0.393,0.02012,0.3541,0.9566,0.08704,0.001094,0.1373,1.3564,0.04228,0.04341,0.2285,1.6237,1.3279,0.000057
27/08/2019,0.8966,0.3197,0.1852,1.4721,0.1691,0.01855,0.000093,0.01254,0.3156,0.06636,0.8447,0.1472,0.3916,0.01994,0.3537,0.9554,0.08655,0.001094,0.1374,1.3518,0.04226,0.0434,0.2276,1.63,1.3267,0.000057
28/08/2019,0.8969,0.3202,0.1857,1.4739,0.1695,0.01853,0.000093,0.01256,0.3157,0.0664,0.8432,0.1472,0.3915,0.01993,0.3547,0.9579,0.08656,0.001096,0.1369,1.3554,0.04233,0.04344,0.229,1.6255,1.3301,0.000057
29/08/2019,0.8955,0.3195,0.1861,1.4706,0.1695,0.01855,0.000093,0.01249,0.3153,0.06609,0.8405,0.1463,0.3912,0.01997,0.3545,0.9581,0.08693,0.001099,0.1362,1.3496,0.04242,0.04343,0.2277,1.6215,1.3296,0.000057
30/08/2019,0.8946,0.3211,0.1858,1.4629,0.1695,0.01861,0.000094,0.01251,0.3161,0.06627,0.8376,0.1459,0.3916,0.01995,0.3545,0.9579,0.08741,0.001099,0.1353,1.3433,0.04244,0.04345,0.2282,1.6185,1.3295,0.000057
03/09/2019,0.9007,0.3198,0.1859,1.4626,0.1701,0.01847,0.000094,0.01259,0.316,0.06665,0.8425,0.1463,0.3919,0.01993,0.3557,0.959,0.08823,0.0011,0.1355,1.3507,0.04251,0.04357,0.2325,1.6107,1.3343,0.000058
04/09/2019,0.9011,0.3222,0.1856,1.4622,0.1692,0.01842,0.000094,0.01248,0.3154,0.06706,0.8429,0.1467,0.3912,0.02003,0.3536,0.9578,0.08946,0.001101,0.136,1.3505,0.0424,0.04338,0.2339,1.6181,1.3263,0.000057
05/09/2019,0.9019,0.3235,0.185,1.4614,0.1688,0.01841,0.000093,0.01237,0.3157,0.06723,0.8437,0.1471,0.393,0.02001,0.3526,0.9558,0.08901,0.001104,0.1367,1.3419,0.04232,0.04315,0.2324,1.6307,1.3228,0.000057
06/09/2019,0.9024,0.3239,0.1851,1.4543,0.1681,0.01838,0.000093,0.01233,0.3151,0.06735,0.8474,0.1468,0.3938,0.02003,0.3513,0.9545,0.08924,0.001106,0.1369,1.3339,0.04221,0.043,0.2305,1.6209,1.3174,0.000057
09/09/2019,0.9036,0.3221,0.1847,1.4541,0.1678,0.01835,0.000094,0.01229,0.3147,0.06732,0.8462,0.1474,0.3933,0.0201,0.3507,0.9538,0.08926,0.001103,0.1363,1.3277,0.04216,0.04294,0.2287,1.6253,1.3155,0.000057
10/09/2019,0.9023,0.3205,0.185,1.4522,0.1678,0.01829,0.000094,0.01225,0.3153,0.06736,0.8443,0.1468,0.3931,0.0201,0.3506,0.9534,0.08965,0.001103,0.1356,1.3274,0.04212,0.04296,0.2278,1.6249,1.3153,0.000057
11/09/2019,0.9044,0.3244,0.1852,1.4503,0.1681,0.0184,0.000094,0.01223,0.3154,0.06746,0.8455,0.1469,0.3943,0.02011,0.3514,0.9555,0.08956,0.001106,0.1361,1.327,0.04233,0.04309,0.2291,1.6252,1.3181,0.000057
12/09/2019,0.9076,0.3258,0.1865,1.4579,0.1687,0.01859,0.000094,0.01223,0.317,0.06795,0.8477,0.1472,0.3966,0.02036,0.352,0.9603,0.09049,0.001117,0.1369,1.333,0.04273,0.04345,0.233,1.6292,1.3205,0.000057
13/09/2019,0.9123,0.3261,0.1873,1.4684,0.1695,0.01867,0.000095,0.01226,0.3183,0.06838,0.8461,0.1477,0.3995,0.02061,0.3534,0.9654,0.09114,0.001125,0.138,1.3402,0.04287,0.04352,0.2334,1.6521,1.3257,0.000057
16/09/2019,0.9093,0.324,0.1874,1.4585,0.1694,0.01851,0.000094,0.01227,0.3181,0.06816,0.8416,0.1478,0.3982,0.0207,0.3532,0.9632,0.09041,0.001118,0.137,1.335,0.04286,0.04342,0.2316,1.6466,1.3248,0.000057
17/09/2019,0.9087,0.3238,0.1869,1.4655,0.1695,0.01852,0.000094,0.01226,0.3169,0.06824,0.8411,0.1483,0.3967,0.02062,0.3534,0.9641,0.0899,0.001116,0.1369,1.334,0.04283,0.04342,0.2322,1.6542,1.3257,0.000057
18/09/2019,0.9078,0.3242,0.1873,1.4669,0.1695,0.01865,0.000094,0.01226,0.3172,0.06854,0.8403,0.1485,0.3968,0.02066,0.3538,0.966,0.09065,0.001114,0.1368,1.3332,0.04287,0.04349,0.234,1.656,1.3271,0.000057
19/09/2019,0.9015,0.3201,0.1868,1.4657,0.1693,0.01859,0.000094,0.01228,0.3162,0.06836,0.8363,0.1479,0.3953,0.02074,0.3535,0.9619,0.09009,0.00111,0.1368,1.336,0.04278,0.04342,0.2324,1.6576,1.3259,0.000057
20/09/2019,0.8989,0.3186,0.1872,1.4622,0.1694,0.01869,0.000094,0.01231,0.3183,0.06824,0.8312,0.1467,0.3952,0.02076,0.3539,0.9643,0.08895,0.001115,0.1366,1.338,0.04287,0.04354,0.2316,1.6573,1.3275,0.000057
23/09/2019,0.8984,0.318,0.1864,1.4584,0.1693,0.01873,0.000094,0.01235,0.3176,0.06819,0.8341,0.1464,0.3948,0.02079,0.3537,0.9629,0.0892,0.001109,0.1363,1.3401,0.04281,0.04354,0.2317,1.6491,1.327,0.000057
24/09/2019,0.9005,0.3176,0.1862,1.4584,0.169,0.01868,0.000094,0.01234,0.3168,0.06811,0.8377,0.1471,0.396,0.02075,0.3532,0.9629,0.08895,0.001108,0.1368,1.3424,0.04269,0.04336,0.2326,1.6538,1.3249,0.000057
25/09/2019,0.896,0.3177,0.1861,1.4542,0.1693,0.01868,0.000094,0.01232,0.3167,0.0678,0.8334,0.1467,0.3961,0.02066,0.3538,0.9625,0.08839,0.001106,0.1362,1.3406,0.04274,0.04338,0.2333,1.6411,1.327,0.000057
26/09/2019,0.8963,0.3196,0.1859,1.4503,0.1692,0.01869,0.000094,0.01231,0.316,0.06759,0.8365,0.1461,0.3941,0.02065,0.3535,0.9598,0.08838,0.001104,0.136,1.3355,0.04272,0.04328,0.2341,1.6368,1.326,0.000057
27/09/2019,0.8961,0.3186,0.186,1.4496,0.169,0.0188,0.000094,0.01227,0.3164,0.06732,0.8341,0.1459,0.3913,0.02054,0.3532,0.9593,0.08759,0.001104,0.1352,1.3363,0.04269,0.04324,0.2339,1.6307,1.3249,0.000057
30/09/2019,0.8941,0.3183,0.1853,1.4438,0.1689,0.01873,0.000093,0.01225,0.3163,0.06712,0.8297,0.1457,0.3919,0.0204,0.353,0.9577,0.08731,0.001104,0.1347,1.3276,0.04265,0.04328,0.2344,1.629,1.3243,0.000057
01/10/2019,0.8868,0.3178,0.1853,1.4464,0.1689,0.01862,0.000093,0.01227,0.3157,0.06689,0.8255,0.1451,0.3913,0.02028,0.3531,0.9557,0.08644,0.001101,0.1339,1.3299,0.0426,0.04324,0.2318,1.6242,1.3244,0.000057
02/10/2019,0.8904,0.3203,0.186,1.4556,0.1695,0.01868,0.000094,0.01239,0.3169,0.06715,0.8319,0.1454,0.3924,0.02038,0.3544,0.9601,0.08711,0.001102,0.1345,1.3317,0.04281,0.04344,0.2328,1.6348,1.3294,0.000057
03/10/2019,0.8985,0.3254,0.1865,1.4632,0.17,0.01877,0.000094,0.01247,0.3183,0.0676,0.8401,0.1461,0.3947,0.02045,0.3554,0.9657,0.08797,0.001109,0.1353,1.3349,0.04302,0.04364,0.234,1.6494,1.333,0.000057
04/10/2019,0.9011,0.3277,0.1863,1.4619,0.1698,0.01879,0.000094,0.01246,0.3182,0.06815,0.8417,0.1464,0.3944,0.0206,0.355,0.966,0.08843,0.001116,0.1353,1.3383,0.04311,0.04374,0.2338,1.6401,1.3317,0.000057
07/10/2019,0.8968,0.326,0.1861,1.4616,0.1696,0.01875,0.000094,0.01242,0.3173,0.06803,0.8375,0.1457,0.3931,0.0205,0.3547,0.9636,0.08781,0.001112,0.1344,1.3379,0.04307,0.04369,0.2297,1.6385,1.3306,0.000057
08/10/2019,0.8971,0.326,0.1865,1.4603,0.1698,0.01871,0.000094,0.01244,0.3177,0.06799,0.8398,0.1454,0.3937,0.02042,0.3552,0.9641,0.08723,0.001112,0.1342,1.3414,0.04323,0.04382,0.2288,1.627,1.3323,0.000057
09/10/2019,0.8972,0.3253,0.1868,1.4626,0.1698,0.01874,0.000094,0.0124,0.3175,0.0681,0.8398,0.1453,0.3946,0.02052,0.3553,0.9651,0.0878,0.001112,0.1339,1.3389,0.04328,0.04395,0.2275,1.6276,1.3324,0.000057
10/10/2019,0.899,0.3231,0.1868,1.4644,0.1695,0.01872,0.000094,0.01233,0.3174,0.06819,0.8403,0.1457,0.3953,0.0206,0.3544,0.9661,0.08818,0.001116,0.1351,1.3356,0.04335,0.04373,0.227,1.6409,1.3294,0.000057
11/10/2019,0.8973,0.3219,0.1861,1.4577,0.1683,0.0186,0.000093,0.01217,0.3153,0.0683,0.8368,0.1455,0.393,0.02059,0.3519,0.9619,0.08927,0.001118,0.1346,1.3231,0.04314,0.04335,0.2246,1.671,1.3198,0.000057
15/10/2019,0.8924,0.3184,0.1865,1.456,0.1684,0.01848,0.000093,0.01215,0.3152,0.06862,0.8293,0.1446,0.3921,0.02052,0.3522,0.9636,0.08882,0.001114,0.1346,1.3231,0.04314,0.04343,0.2244,1.681,1.3211,0.000057
16/10/2019,0.8909,0.3168,0.1861,1.4603,0.1683,0.01849,0.000093,0.01214,0.3147,0.06871,0.8278,0.1438,0.3921,0.0206,0.352,0.9628,0.08832,0.001112,0.1348,1.3256,0.04308,0.04345,0.2241,1.6931,1.3201,0.000057
17/10/2019,0.8969,0.3164,0.1857,1.4618,0.1675,0.01848,0.000093,0.0121,0.3144,0.06857,0.8339,0.1432,0.3918,0.02053,0.3504,0.9629,0.0887,0.001115,0.1353,1.3305,0.04292,0.0434,0.2241,1.6883,1.3143,0.000057
18/10/2019,0.8994,0.3179,0.1854,1.4644,0.1674,0.01848,0.000093,0.01211,0.3137,0.06858,0.8372,0.1432,0.3926,0.02053,0.3501,0.9625,0.08884,0.001113,0.1359,1.3318,0.04298,0.04335,0.227,1.6956,1.3132,0.000057
21/10/2019,0.8996,0.3166,0.1851,1.4606,0.167,0.01848,0.000093,0.01206,0.3132,0.06843,0.8382,0.1435,0.3919,0.02055,0.3492,0.9622,0.08874,0.001117,0.1361,1.3286,0.04289,0.04327,0.2241,1.7001,1.3096,0.000056
22/10/2019,0.8985,0.3209,0.185,1.4581,0.167,0.01848,0.000093,0.01206,0.3126,0.06853,0.8396,0.1432,0.3918,0.02059,0.3491,0.9612,0.08954,0.001117,0.1359,1.3245,0.0428,0.04322,0.2252,1.6927,1.3094,0.000056
23/10/2019,0.8961,0.3222,0.1851,1.4555,0.1669,0.01848,0.000093,0.01205,0.3125,0.06841,0.8396,0.1431,0.391,0.02049,0.3489,0.9601,0.08941,0.001117,0.1356,1.3214,0.04277,0.04319,0.2277,1.6865,1.3086,0.000056
24/10/2019,0.8922,0.3252,0.1849,1.4529,0.1668,0.01842,0.000093,0.01204,0.3124,0.06843,0.8348,0.1432,0.3905,0.0204,0.3486,0.9591,0.08922,0.001114,0.1356,1.3185,0.04273,0.04321,0.2267,1.6811,1.3075,0.000056
25/10/2019,0.8915,0.3256,0.1849,1.4483,0.1667,0.01845,0.000093,0.01202,0.3121,0.0685,0.8307,0.1422,0.3905,0.0205,0.3483,0.9584,0.08943,0.001114,0.1349,1.3144,0.04271,0.04331,0.2265,1.6753,1.3064,0.000056
28/10/2019,0.8923,0.3276,0.1847,1.4487,0.1665,0.01846,0.000093,0.01199,0.3119,0.0685,0.8283,0.1418,0.3917,0.0205,0.3481,0.9586,0.0898,0.001117,0.1347,1.3117,0.04272,0.04319,0.228,1.6786,1.3056,0.000056
29/10/2019,0.897,0.3272,0.185,1.452,0.1668,0.01845,0.000093,0.01201,0.3126,0.06839,0.8304,0.1414,0.3919,0.02046,0.3486,0.9597,0.08946,0.00112,0.1345,1.315,0.04285,0.04324,0.228,1.6827,1.3075,0.000056
30/10/2019,0.9033,0.3275,0.1864,1.4622,0.1677,0.01853,0.000094,0.01208,0.3146,0.06865,0.8362,0.1427,0.3932,0.02056,0.3507,0.9651,0.08779,0.001126,0.1355,1.3263,0.04322,0.04349,0.23,1.6937,1.3152,0.000057
31/10/2019,0.9072,0.3282,0.1869,1.4671,0.1679,0.01854,0.000094,0.01218,0.3149,0.0686,0.8441,0.1431,0.3934,0.02052,0.3509,0.967,0.08709,0.001125,0.1364,1.3334,0.04317,0.0436,0.2302,1.7034,1.316,0.000057
01/11/2019,0.909,0.3302,0.1869,1.4683,0.1679,0.01859,0.000094,0.01217,0.3159,0.06881,0.847,0.1446,0.3933,0.02069,0.3508,0.9693,0.08737,0.001129,0.1374,1.3337,0.04319,0.0436,0.2303,1.7032,1.3157,0.000057
04/11/2019,0.9066,0.3286,0.187,1.4652,0.1678,0.01858,0.000094,0.01211,0.3168,0.06864,0.8432,0.1441,0.3942,0.02074,0.3506,0.9683,0.08897,0.001131,0.1369,1.3315,0.04322,0.04353,0.2296,1.6962,1.3148,0.000057
05/11/2019,0.9072,0.3291,0.1877,1.457,0.1679,0.01858,0.000094,0.01206,0.3184,0.0685,0.8402,0.1433,0.3941,0.0207,0.3507,0.9683,0.08904,0.001137,0.1362,1.3251,0.04327,0.0435,0.2287,1.6943,1.3153,0.000057
06/11/2019,0.9076,0.3248,0.1883,1.4596,0.1684,0.01857,0.000094,0.0121,0.3186,0.06866,0.84,0.144,0.3946,0.02062,0.3514,0.9692,0.08889,0.001136,0.137,1.3278,0.04335,0.0435,0.2288,1.6957,1.3179,0.000057
07/11/2019,0.9091,0.3221,0.1888,1.4563,0.1684,0.01855,0.000094,0.01206,0.3195,0.06886,0.8385,0.1447,0.394,0.02073,0.3514,0.9707,0.08944,0.001141,0.137,1.3241,0.04343,0.04333,0.2295,1.6891,1.3176,0.000057
08/11/2019,0.9067,0.3189,0.189,1.4576,0.169,0.01854,0.000094,0.01211,0.3199,0.0692,0.8369,0.1446,0.3942,0.0207,0.3526,0.9725,0.08923,0.001141,0.1362,1.3263,0.04352,0.04353,0.2295,1.6915,1.3223,0.000057
12/11/2019,0.9052,0.3172,0.1888,1.4569,0.169,0.01844,0.000094,0.01213,0.3193,0.06874,0.8376,0.1445,0.3917,0.02062,0.3527,0.9714,0.08874,0.001136,0.1362,1.3312,0.04343,0.0436,0.2291,1.6999,1.3228,0.000057
13/11/2019,0.905,0.317,0.1886,1.458,0.1692,0.01837,0.000094,0.01218,0.319,0.06815,0.8485,0.1441,0.391,0.0206,0.3533,0.9721,0.08869,0.001131,0.136,1.3387,0.0434,0.04383,0.2306,1.701,1.3249,0.000057
14/11/2019,0.8989,0.3166,0.1888,1.4599,0.1693,0.01842,0.000094,0.01222,0.3189,0.06829,0.8447,0.1444,0.3911,0.0207,0.3535,0.973,0.08938,0.001132,0.1366,1.3414,0.04339,0.04389,0.2304,1.7057,1.3258,0.000057
15/11/2019,0.9011,0.3153,0.1888,1.4618,0.1691,0.01847,0.000094,0.01216,0.3186,0.06888,0.8469,0.1456,0.3927,0.02074,0.3528,0.9725,0.08995,0.001137,0.1372,1.3366,0.04337,0.04373,0.2303,1.7069,1.3231,0.000057
18/11/2019,0.9001,0.3152,0.1881,1.4633,0.1688,0.01838,0.000094,0.01216,0.318,0.06857,0.846,0.145,0.3921,0.0207,0.3524,0.9714,0.08929,0.001133,0.1373,1.3371,0.04332,0.04375,0.2305,1.7127,1.3214,0.000057
19/11/2019,0.9037,0.3149,0.1884,1.4665,0.1691,0.01844,0.000094,0.01219,0.3184,0.06842,0.8504,0.1451,0.3919,0.02075,0.353,0.9727,0.08966,0.001133,0.1374,1.3361,0.04336,0.04384,0.232,1.7116,1.3237,0.000057
20/11/2019,0.9051,0.317,0.1891,1.4723,0.17,0.01854,0.000094,0.01225,0.3194,0.06831,0.8537,0.1455,0.3931,0.0208,0.3547,0.9769,0.08995,0.001136,0.138,1.3409,0.04359,0.04407,0.2333,1.7183,1.3304,0.000057
21/11/2019,0.9025,0.3161,0.189,1.4703,0.1699,0.01852,0.000094,0.01223,0.3186,0.06843,0.8518,0.1454,0.3934,0.02083,0.3542,0.975,0.09044,0.001129,0.1379,1.3386,0.04351,0.04397,0.2332,1.7164,1.3285,0.000057
22/11/2019,0.9016,0.3174,0.1887,1.4661,0.1698,0.01852,0.000094,0.01223,0.3184,0.06852,0.8515,0.1452,0.3925,0.0208,0.3543,0.9741,0.09034,0.001127,0.1381,1.3335,0.04348,0.044,0.2326,1.706,1.3287,0.000057
25/11/2019,0.9016,0.3159,0.1891,1.4652,0.17,0.01856,0.000095,0.01222,0.3185,0.06847,0.852,0.1448,0.3928,0.0208,0.3548,0.9746,0.09013,0.001133,0.138,1.3345,0.0436,0.04404,0.2317,1.7155,1.3307,0.000057
26/11/2019,0.9015,0.3122,0.1889,1.4641,0.1698,0.01858,0.000094,0.01219,0.3177,0.0681,0.8533,0.1449,0.3926,0.02078,0.3543,0.9734,0.08975,0.001131,0.1385,1.3323,0.04355,0.04396,0.2308,1.7085,1.3288,0.000057
27/11/2019,0.9002,0.3118,0.1889,1.4608,0.1696,0.01862,0.000094,0.01214,0.3183,0.06795,0.8529,0.1448,0.3916,0.02074,0.3541,0.9724,0.09006,0.001128,0.1386,1.3288,0.04351,0.04392,0.2298,1.7115,1.3278,0.000057
28/11/2019,0.899,0.3136,0.1888,1.4623,0.1697,0.01857,0.000094,0.01213,0.3183,0.06779,0.8524,0.1448,0.3919,0.0207,0.3543,0.9726,0.09012,0.001127,0.1389,1.3299,0.04357,0.04394,0.2305,1.7151,1.3285,0.000057
29/11/2019,0.8988,0.3141,0.189,1.4633,0.1698,0.01853,0.000094,0.01214,0.3182,0.068,0.8529,0.1443,0.3908,0.02068,0.3544,0.9718,0.09069,0.001125,0.1389,1.3285,0.04354,0.04398,0.2312,1.7172,1.3289,0.000057
02/12/2019,0.9058,0.315,0.1889,1.4715,0.1698,0.01856,0.000094,0.01218,0.3181,0.06796,0.864,0.1451,0.3913,0.0207,0.3546,0.973,0.0911,0.001121,0.1393,1.3387,0.04359,0.04391,0.2314,1.7201,1.3297,0.000057
03/12/2019,0.91,0.3166,0.1884,1.4742,0.1699,0.01854,0.000094,0.01225,0.3186,0.06793,0.8668,0.1448,0.3924,0.0207,0.3547,0.9749,0.09081,0.001117,0.1395,1.3477,0.04358,0.04394,0.2315,1.729,1.3302,0.000057
04/12/2019,0.9056,0.3152,0.1875,1.4655,0.1689,0.0185,0.000094,0.01215,0.3166,0.0679,0.8636,0.1442,0.3908,0.02071,0.3526,0.9703,0.09062,0.00111,0.139,1.3373,0.04339,0.04363,0.23,1.7317,1.3223,0.000057
05/12/2019,0.8998,0.3137,0.187,1.4622,0.1683,0.01849,0.000094,0.01211,0.316,0.06801,0.8613,0.1441,0.3901,0.02066,0.3513,0.9679,0.08983,0.001107,0.1388,1.3336,0.04323,0.04339,0.229,1.7325,1.3174,0.000057
06/12/2019,0.9064,0.3183,0.1884,1.4658,0.1693,0.0186,0.000094,0.0122,0.3187,0.0686,0.8701,0.1451,0.3924,0.0208,0.3535,0.9742,0.09057,0.001116,0.1396,1.3383,0.04351,0.04366,0.2294,1.7401,1.3255,0.000057
09/12/2019,0.904,0.3196,0.188,1.4648,0.1691,0.01863,0.000094,0.01219,0.3181,0.06878,0.8677,0.1447,0.3919,0.0208,0.3529,0.9735,0.09035,0.001112,0.1389,1.3388,0.04342,0.04366,0.2278,1.7407,1.3235,0.000057
10/12/2019,0.9014,0.3193,0.1881,1.4672,0.1691,0.01868,0.000094,0.01217,0.3178,0.0688,0.8658,0.1442,0.3901,0.0208,0.3529,0.9738,0.08932,0.001111,0.1392,1.3431,0.04344,0.04367,0.2281,1.7443,1.3233,0.000057
11/12/2019,0.9058,0.3204,0.1875,1.4652,0.169,0.01866,0.000094,0.01215,0.317,0.06886,0.8671,0.1444,0.3891,0.0208,0.352,0.9717,0.08968,0.001107,0.14,1.3401,0.04336,0.04363,0.2273,1.7398,1.3201,0.000057
12/12/2019,0.9091,0.3213,0.1884,1.466,0.1689,0.01865,0.000094,0.01208,0.3169,0.06905,0.8683,0.1449,0.3893,0.02098,0.3515,0.9721,0.09047,0.001119,0.1403,1.338,0.04359,0.0437,0.228,1.7313,1.3182,0.000057
13/12/2019,0.9069,0.3213,0.1887,1.4678,0.1691,0.01863,0.000094,0.01206,0.3189,0.0692,0.8693,0.1459,0.3915,0.021,0.3515,0.9735,0.09085,0.001122,0.1404,1.3402,0.0436,0.04363,0.2268,1.7584,1.3183,0.000057
